cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
SLAKE_STAGE2_BANK16,106,False,8.866358621162362e-05,W0,8.719664037926123e-05,80,0.8502458642308898,0.6228295763333639,1.5795298566571385,0.12426799944100472,1.5979773357394382
SLAKE_STAGE2_BANK16,106,False,6.705215764668537e-05,W0,6.770830805180594e-05,160,1.2345553928194002,0.6665520866711935,1.6904125332525062,0.12096513544495863,1.5555054054560744
SLAKE_STAGE2_BANK16,106,False,4.753328539663926e-05,W0,6.636736361542717e-05,320,1.7373831208854018,0.6416450540224711,1.6272469367485694,0.10691204507691929,1.3747950053028466
SLAKE_STAGE2_BANK16,106,False,0.0009254785109078512,W01,0.00092010956723243,0,0.0,0.3943132658799489,1.0,0.07776580847656497,1.0
SLAKE_STAGE2_BANK16,106,False,0.001249998967978172,W01,0.0006112387054599822,80,5.668892104924305,0.0671347404519717,0.17025737214839554,0.015776966232806444,0.20287792979816952
SLAKE_STAGE2_BANK16,106,False,0.0006059842853574082,W01,0.0002504604053683579,160,5.800985067893753,0.02477088135977586,0.06282030939156256,0.01137459476908239,0.14626729911141048
SLAKE_STAGE2_BANK16,106,False,0.00027507406775839627,W01,0.00010179691889788955,320,9.215323118360052,0.00661453449477752,0.01677482110579398,0.004604727074575539,0.05921274612560854
SLAKE_STAGE2_BANK16,106,False,0.0009254785109078512,W1,0.00092010956723243,0,0.0,0.3943132658799489,1.0,0.07776580847656497,1.0
SLAKE_STAGE2_BANK16,106,False,0.007838728837668896,W1,0.0026763021014630795,80,5.563584264717488,0.03376827326913675,0.08563818717531484,0.011151951182490358,0.1434042981222402
SLAKE_STAGE2_BANK16,106,False,0.00440941983833909,W1,0.0014482393162325025,160,9.456225065426665,0.015334801437954107,0.038889894824443674,0.008079621591605246,0.10389683782481438
SLAKE_STAGE2_BANK16,106,False,0.0021532080427277833,W1,0.0006334069184958935,320,7.532815094301299,0.0052029007735351724,0.013194840812480367,0.0035638648013655958,0.045828171418542896
